"Profile","Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"SOTT1CaseInfo","SOTT1CaseInfo","SOTT1CaseInfo","","","",0,*,"","","","null {[]} {[]}
","Surveillance & Outbreak Toolkit T1  Case Information","Base definition for all elements that are defined inside a resource - but not those in a data type.","","","","","","","","","",,,,,"",,,,"BackboneElement",0,*,"ele-1
",""
"SOTT1CaseInfo","SOTT1CaseInfo.demographic.id","SOTT1CaseInfo.demographic.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"SOTT1CaseInfo","SOTT1CaseInfo.demographic.extension","SOTT1CaseInfo.demographic.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"SOTT1CaseInfo","SOTT1CaseInfo.demographic.modifierExtension","SOTT1CaseInfo.demographic.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"SOTT1CaseInfo","SOTT1CaseInfo.demographic.guardian","SOTT1CaseInfo.demographic.guardian","","","",0,1,"","","","HumanName {[]} {[]}
","If a child, first and last name of father/mother/guardian:","If a child, first and last name of father/mother/guardian","","","","","","","","","",,,,,"",,,,"SOTT1CaseInfo.demographic.guardian",0,1,"",""
"SOTT1CaseInfo","SOTT1CaseInfo.demographic.DoB","SOTT1CaseInfo.demographic.DoB","","","",1,1,"","","","date {[]} {[]}
","Date of birth*:_____/______/________","Date that the case was born on.","","","","","","","","","",,,,,"",,,,"SOTT1CaseInfo.demographic.DoB",1,1,"",""
"SOTT1CaseInfo","SOTT1CaseInfo.demographic.ageOnset","SOTT1CaseInfo.demographic.ageOnset","","","",1,1,"","","","Age {[]} {[]}
","or Age*:_______ with units","Age in years on the date of illness onset with units","","","","","","","","","",,,,,"",,,,"SOTT1CaseInfo.demographic.ageOnset",1,1,"",""
"SOTT1CaseInfo","SOTT1CaseInfo.demographic.sex","SOTT1CaseInfo.demographic.sex","","","",1,1,"","","","code {[]} {[]}
","Sex at birth*: Male Female","Biological sex. That is the biological differential characteristics (chromosomes, hormonal profiles, internal and external sex organs) that best describes the case.","","","","","","","","","",,"required","","http://ritikarawlani.github.io/smart-outbreak-measles/ValueSet/BiologicalSex","",,,,"SOTT1CaseInfo.demographic.sex",1,1,"",""
"SOTT1CaseInfo","SOTT1CaseInfo.demographic.nationality","SOTT1CaseInfo.demographic.nationality","","","",0,1,"","","","string {[]} {[]}
","Nationality:","The nation/country the case identifies as belonging to, whether by birth or naturalization.","","","","","","","","","",,,,,"",,,,"SOTT1CaseInfo.demographic.nationality",0,1,"",""
"SOTT1CaseInfo","SOTT1CaseInfo.geographic","SOTT1CaseInfo.geographic","","","",1,1,"","","","BackboneElement {[]} {[]}
","Geographic","Geographic","","","","","","","","","",,,,,"",,,,"SOTT1CaseInfo.geographic",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"SOTT1CaseInfo","SOTT1CaseInfo.geographic.id","SOTT1CaseInfo.geographic.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"SOTT1CaseInfo","SOTT1CaseInfo.geographic.extension","SOTT1CaseInfo.geographic.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"SOTT1CaseInfo","SOTT1CaseInfo.geographic.modifierExtension","SOTT1CaseInfo.geographic.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"SOTT1CaseInfo","SOTT1CaseInfo.geographic.locationResStatus","SOTT1CaseInfo.geographic.locationResStatus","","","",0,1,"","","","Coding {[]} {[]}
","Residential status: Resident/Refugee/Displaced person","Is the case residing in this area or is he/she a refugee or a displaced person","","","","","","","","","",,,,,"",,,,"SOTT1CaseInfo.geographic.locationResStatus",0,1,"",""
"SOTT1CaseInfo","SOTT1CaseInfo.geographic.locationLivingIn","SOTT1CaseInfo.geographic.locationLivingIn","","","",0,1,"","","","Coding {[]} {[]}
","Living in: camp/settlement/rural/urban","Neighbourhood/camp/settlement/suburb where the case currently/usually resides.","","","","","","","","","",,,,,"",,,,"SOTT1CaseInfo.geographic.locationLivingIn",0,1,"",""
"SOTT1CaseInfo","SOTT1CaseInfo.geographic.address","SOTT1CaseInfo.geographic.address","","","",1,1,"","","","string {[]} {[]}
","Residential/street address*:","Address (household number/identifiers, street name, block, etc.) where the case currently/usually resides.","","","","","","","","","",,,,,"",,,,"SOTT1CaseInfo.geographic.address",1,1,"",""
"SOTT1CaseInfo","SOTT1CaseInfo.geographic.landmark","SOTT1CaseInfo.geographic.landmark","","","",0,1,"","","","string {[]} {[]}
","Landmarks to locate the house:","Landmarks, easy to recognize object or feature of a landscape or town that enables one establish a location of the case's current/usual place of residence.","","","","","","","","","",,,,,"",,,,"SOTT1CaseInfo.geographic.landmark",0,1,"",""
"SOTT1CaseInfo","SOTT1CaseInfo.geographic.city","SOTT1CaseInfo.geographic.city","","","",1,1,"","","","string {[]} {[]}
","Village/Town/City:","Town/city where the case currently/usually resides.","","","","","","","","","",,,,,"",,,,"SOTT1CaseInfo.geographic.city",1,1,"",""
"SOTT1CaseInfo","SOTT1CaseInfo.geographic.admin1","SOTT1CaseInfo.geographic.admin1","","","",1,1,"","","","string {[]} {[]}
","Admin Level 1* (province):","Administrative level 1: First sub-national boundary (e.g. province, state, territory prefecture, region, etc.) within which the case's currently/usually resides.","","","","","","","","","",,,,,"",,,,"SOTT1CaseInfo.geographic.admin1",1,1,"",""
"SOTT1CaseInfo","SOTT1CaseInfo.geographic.admin2","SOTT1CaseInfo.geographic.admin2","","","",1,1,"","","","string {[]} {[]}
","Admin Level 2*(district):","Administrative level 2: Second sub-national level boundary (e.g. district, county, local government area, department, province, municipality, etc.) within which the case's currently/usually resides.","","","","","","","","","",,,,,"",,,,"SOTT1CaseInfo.geographic.admin2",1,1,"",""
"SOTT1CaseInfo","SOTT1CaseInfo.geographic.admin3","SOTT1CaseInfo.geographic.admin3","","","",1,1,"","","","string {[]} {[]}
","Admin Level 3*(commune):","Administrative level 3: Third sub-national level boundary (e.g. sub-district, commune, zone, municipality, etc.) within which the case's currently/usually resides.","","","","","","","","","",,,,,"",,,,"SOTT1CaseInfo.geographic.admin3",1,1,"",""
"SOTT1CaseInfo","SOTT1CaseInfo.geographic.admin4","SOTT1CaseInfo.geographic.admin4","","","",1,1,"","","","string {[]} {[]}
","Admin Level 4*(ward, parish):","Administrative level 4: Forth sub-national level boundary (e.g. community, ward, parish, commune, etc.) within which the case currently/usually resides.","","","","","","","","","",,,,,"",,,,"SOTT1CaseInfo.geographic.admin4",1,1,"",""
"SOTT1CaseInfo","SOTT1CaseInfo.geographic.latitude","SOTT1CaseInfo.geographic.latitude","","","",0,1,"","","","decimal {[]} {[]}
","GPS residence latitude:","Latitude where the case currently/usually resides, preferably expressed as decimal degrees. Latitude is the geographic coordinates that specifies the north-south position of a point on the Earth's surface, usually obtained using a global position system (GPS) enabled device (e.g. smart phone) or a web mapping application (e.g. Open Street Map, Google Maps, etc.).","","","","","","","","","",,,,,"",,,,"SOTT1CaseInfo.geographic.latitude",0,1,"",""
"SOTT1CaseInfo","SOTT1CaseInfo.geographic.longitude","SOTT1CaseInfo.geographic.longitude","","","",0,1,"","","","decimal {[]} {[]}
","GPS residence longitude:","Longitude where the case currently/usually resides, preferably expressed as decimal degrees. Longitude is the geographic coordinates that specifies the east-west position of a point on the Earth's surface, usually obtained using a global position system (GPS) enabled device (e.g. smart phone) or a web mapping application (e.g. Open Street Map, Google Maps, etc.).","","","","","","","","","",,,,,"",,,,"SOTT1CaseInfo.geographic.longitude",0,1,"",""
"SOTT1CaseInfo","SOTT1CaseInfo.occupation","SOTT1CaseInfo.occupation","","","",0,1,"","","","BackboneElement {[]} {[]}
","Occupation","Occupation","","","","","","","","","",,,,,"",,,,"SOTT1CaseInfo.occupation",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"SOTT1CaseInfo","SOTT1CaseInfo.occupation.id","SOTT1CaseInfo.occupation.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"SOTT1CaseInfo","SOTT1CaseInfo.occupation.extension","SOTT1CaseInfo.occupation.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"SOTT1CaseInfo","SOTT1CaseInfo.occupation.modifierExtension","SOTT1CaseInfo.occupation.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"SOTT1CaseInfo","SOTT1CaseInfo.occupation.occupation","SOTT1CaseInfo.occupation.occupation","","","",0,1,"","","","string {[]} {[]}
","Occupation","Primary occupation, profession, type of employment, vocation include voluntary/unpaid work and studies. Categories to be pre-defined based on known risk factors for disease.","","","","","","","","","",,,,,"",,,,"SOTT1CaseInfo.occupation.occupation",0,1,"",""
"SOTT1CaseInfo","SOTT1CaseInfo.occupation.HCWFacilityName","SOTT1CaseInfo.occupation.HCWFacilityName","","","",0,1,"","","","string {[]} {[]}
","If working in a health facility, specify name:","Name(s) of health facility(ies) where the case works/volunteers.","","","","","","","","","",,,,,"",,,,"SOTT1CaseInfo.occupation.HCWFacilityName",0,1,"",""
"SOTT1CaseInfo","SOTT1CaseInfo.occupation.HCWFunction","SOTT1CaseInfo.occupation.HCWFunction","","","",0,1,"","","","string {[]} {[]}
","If working in a health facility, specify function/position:","Describe the function or position of the case working in this health facility (for instance; nurse, doctor, cleaner, guard, etc)","","","","","","","","","",,,,,"",,,,"SOTT1CaseInfo.occupation.HCWFunction",0,1,"",""
"SOTT1CaseInfo","SOTT1CaseInfo.occupation.HCWActivities","SOTT1CaseInfo.occupation.HCWActivities","","","",0,1,"","","","string {[]} {[]}
","List routine activities (outside working hours):","What does the case normally do routinely outside working hours","","","","","","","","","",,,,,"",,,,"SOTT1CaseInfo.occupation.HCWActivities",0,1,"",""
"SOTT1ExposureMassGathering","SOTT1ExposureMassGathering","SOTT1ExposureMassGathering","","","",0,*,"","","","null {[]} {[]}
","Surveillance & Outbreak Toolkit T1 Exposure - Mass Gathering","Base definition for all elements that are defined inside a resource - but not those in a data type.","","","","","","","","","",,,,,"",,,,"BackboneElement",0,*,"ele-1
",""
"SOTT1ExposureMassGathering","SOTT1ExposureMassGathering.id","SOTT1ExposureMassGathering.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"SOTT1ExposureMassGathering","SOTT1ExposureMassGathering.extension","SOTT1ExposureMassGathering.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"SOTT1ExposureMassGathering","SOTT1ExposureMassGathering.modifierExtension","SOTT1ExposureMassGathering.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"SOTT1ExposureMassGathering","SOTT1ExposureMassGathering.massGatheringParticipation","SOTT1ExposureMassGathering.massGatheringParticipation","","","",0,1,"","","","code {[]} {[]}
","Did the patient participate in mass gathering events","Did the patient participate in mass gathering events","","","","","","","","","",,"required","","http://ritikarawlani.github.io/smart-outbreak-measles/ValueSet/YesNoUnknown","",,,,"SOTT1ExposureMassGathering.massGatheringParticipation",0,1,"",""
"SOTT1ExposureMassGathering","SOTT1ExposureMassGathering.gatheringDetails","SOTT1ExposureMassGathering.gatheringDetails","","","",0,*,"","","","BackboneElement {[]} {[]}
","Mass gathering event details","Mass gathering event details","","","","","","","","","",,,,,"",,,,"SOTT1ExposureMassGathering.gatheringDetails",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"SOTT1ExposureMassGathering","SOTT1ExposureMassGathering.gatheringDetails.id","SOTT1ExposureMassGathering.gatheringDetails.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"SOTT1ExposureMassGathering","SOTT1ExposureMassGathering.gatheringDetails.extension","SOTT1ExposureMassGathering.gatheringDetails.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
